case_id,model_type,occluder_size,cluster_rank,k,normalized_debiased_mass,n_shapes_in_cluster,mean_resp,representative_png
ns_elephant_350,shape_biased,64,1,2,0.1675057544938292,25,1.0,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_350/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_04069.png
ns_elephant_350,shape_biased,64,2,65,0.12528676623303575,25,0.9999900121618533,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_350/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_08473.png
ns_elephant_350,shape_biased,64,3,63,0.10174590714106994,25,0.9995436972637237,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_350/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_03598.png
ns_elephant_350,shape_biased,64,4,68,0.09598731406737783,25,0.9999925459009629,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_350/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_09392.png
ns_elephant_350,shape_biased,64,5,16,0.0940519073394312,25,0.9999986011822531,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_350/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_00750.png
ns_elephant_350,texture_biased,8,1,0,0.10009684273416777,25,0.035897829413884016,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_350/resnet50_tl_20250829/size_8/generated/completions/completion_0001_05325.png
ns_elephant_350,texture_biased,8,2,1,0.10007870667171649,25,0.035891228193345205,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_350/resnet50_tl_20250829/size_8/generated/completions/completion_0001_05325.png
ns_elephant_350,texture_biased,8,3,2,0.10005846231253641,25,0.035883849255988635,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_350/resnet50_tl_20250829/size_8/generated/completions/completion_0001_05325.png
ns_elephant_350,texture_biased,8,4,3,0.10003765127370466,25,0.03587626539422256,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_350/resnet50_tl_20250829/size_8/generated/completions/completion_0001_05325.png
ns_elephant_350,texture_biased,8,5,4,0.10001422199161786,25,0.035867715310524705,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_350/resnet50_tl_20250829/size_8/generated/completions/completion_0001_05325.png
ns_elephant_350,texture_biased,16,1,12,0.1485368720636777,25,0.9972283787110983,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_350/resnet50_tl_20250829/size_16/generated/completions/completion_0001_05581.png
ns_elephant_350,texture_biased,16,2,11,0.13978168861822968,25,0.9889686373590135,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_350/resnet50_tl_20250829/size_16/generated/completions/completion_0001_09792.png
ns_elephant_350,texture_biased,16,3,47,0.1055442480745991,25,0.7585785617365707,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_350/resnet50_tl_20250829/size_16/generated/completions/completion_0001_08619.png
ns_elephant_350,texture_biased,16,4,73,0.09419258503303432,25,0.9543380277179518,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_350/resnet50_tl_20250829/size_16/generated/completions/completion_0001_09848.png
ns_elephant_350,texture_biased,16,5,26,0.0888443475757154,25,0.5234232504480648,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_350/resnet50_tl_20250829/size_16/generated/completions/completion_0001_01791.png
ns_elephant_350,texture_biased,32,1,21,0.15052095524979012,25,0.5006957666981094,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_350/resnet50_tl_20250829/size_32/generated/completions/completion_0001_04660.png
ns_elephant_350,texture_biased,32,2,9,0.10006315559934349,25,0.2222282038296303,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_350/resnet50_tl_20250829/size_32/generated/completions/completion_0001_08324.png
ns_elephant_350,texture_biased,32,3,0,0.09941969569172301,25,0.2035803875149025,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_350/resnet50_tl_20250829/size_32/generated/completions/completion_0001_08324.png
ns_elephant_350,texture_biased,32,4,51,0.09824672279435556,25,0.19732771244193073,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_350/resnet50_tl_20250829/size_32/generated/completions/completion_0001_08324.png
ns_elephant_350,texture_biased,32,5,11,0.09634407914915985,25,0.13707915107519672,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_350/resnet50_tl_20250829/size_32/generated/completions/completion_0001_09849.png
ns_elephant_350,texture_biased,64,1,2,0.15723604459421328,25,0.49872154506590777,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_350/resnet50_tl_20250829/size_64/generated/completions/completion_0001_00027.png
ns_elephant_350,texture_biased,64,2,12,0.15608250945893476,25,0.4950738921254335,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_350/resnet50_tl_20250829/size_64/generated/completions/completion_0001_00027.png
ns_elephant_350,texture_biased,64,3,6,0.11158470381648489,25,0.9999998070208937,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_350/resnet50_tl_20250829/size_64/generated/completions/completion_0001_00827.png
ns_elephant_350,texture_biased,64,4,24,0.11122800901206685,25,0.9612229063434747,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_350/resnet50_tl_20250829/size_64/generated/completions/completion_0001_09022.png
ns_elephant_350,texture_biased,64,5,49,0.09113621025642944,25,0.9915041462816149,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_350/resnet50_tl_20250829/size_64/generated/completions/completion_0001_09904.png
ns_elephant_47,shape_biased,8,1,14,0.11529402904885265,25,0.2452375107535221,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_04811.png
ns_elephant_47,shape_biased,8,2,29,0.11512437750388244,25,0.24559462136837457,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_04811.png
ns_elephant_47,shape_biased,8,3,50,0.11493101655091609,25,0.24712331652731742,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_04811.png
ns_elephant_47,shape_biased,8,4,53,0.11487985546472963,25,0.2473758797459954,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_04811.png
ns_elephant_47,shape_biased,8,5,20,0.09722453686278136,25,0.4524982334726683,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_06160.png
ns_elephant_47,shape_biased,16,1,9,0.23228400129197746,25,0.9905454676943637,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_04237.png
ns_elephant_47,shape_biased,16,2,28,0.15448743499389408,25,0.4919436890959059,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_03512.png
ns_elephant_47,shape_biased,16,3,35,0.15415156633561478,25,0.49165868837428756,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_03512.png
ns_elephant_47,shape_biased,16,4,8,0.06960886597407567,25,0.39030791087526173,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_07309.png
ns_elephant_47,shape_biased,16,5,19,0.06777507052606142,25,0.4238742800534289,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_05802.png
ns_elephant_47,shape_biased,32,1,38,0.17639858063709601,25,0.999999999277955,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_04219.png
ns_elephant_47,shape_biased,32,2,21,0.15444682422136463,25,0.9999999968813088,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_03265.png
ns_elephant_47,shape_biased,32,3,79,0.10391823767139172,25,0.9999999947975189,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_03907.png
ns_elephant_47,shape_biased,32,4,57,0.09920107742708516,25,1.0,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_01774.png
ns_elephant_47,shape_biased,32,5,18,0.0877005669409822,25,0.9999999999999997,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_09901.png
ns_elephant_47,shape_biased,64,1,43,0.34393396463639575,25,0.9999999996750197,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_01425.png
ns_elephant_47,shape_biased,64,2,79,0.09570095848205307,25,0.9999843340881048,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_06922.png
ns_elephant_47,shape_biased,64,3,76,0.08864370481611963,25,0.9999996729243033,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_07128.png
ns_elephant_47,shape_biased,64,4,57,0.08472267177616992,25,0.9999995947746935,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_04731.png
ns_elephant_47,shape_biased,64,5,1,0.08420600734993125,25,0.9999998901842485,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_03840.png
ns_elephant_47,texture_biased,8,1,0,0.10014450884512636,25,0.050248111918202894,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_tl_20250829/size_8/generated/completions/completion_0001_06705.png
ns_elephant_47,texture_biased,8,2,1,0.10011846631847995,25,0.05023487290201767,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_tl_20250829/size_8/generated/completions/completion_0001_06705.png
ns_elephant_47,texture_biased,8,3,2,0.10008970269659169,25,0.05022024481763876,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_tl_20250829/size_8/generated/completions/completion_0001_06705.png
ns_elephant_47,texture_biased,8,4,3,0.10005753691483135,25,0.0502038791167569,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_tl_20250829/size_8/generated/completions/completion_0001_06705.png
ns_elephant_47,texture_biased,8,5,4,0.10002695177273477,25,0.05018833223896182,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_tl_20250829/size_8/generated/completions/completion_0001_06705.png
ns_elephant_47,texture_biased,16,1,0,0.10003490275595234,25,0.01266468359942338,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_tl_20250829/size_16/generated/completions/completion_0001_03038.png
ns_elephant_47,texture_biased,16,2,1,0.10002845178662453,25,0.012662638045573977,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_tl_20250829/size_16/generated/completions/completion_0001_02242.png
ns_elephant_47,texture_biased,16,3,2,0.10002011269164406,25,0.012660600944601454,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_tl_20250829/size_16/generated/completions/completion_0001_02242.png
ns_elephant_47,texture_biased,16,4,3,0.10001205092279486,25,0.012659997716915759,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_tl_20250829/size_16/generated/completions/completion_0001_02242.png
ns_elephant_47,texture_biased,16,5,4,0.1000037197267183,25,0.012656147126979505,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_tl_20250829/size_16/generated/completions/completion_0001_03038.png
ns_elephant_47,texture_biased,32,1,36,0.1826642443043581,25,0.8655890703709203,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_tl_20250829/size_32/generated/completions/completion_0001_08891.png
ns_elephant_47,texture_biased,32,2,7,0.09909802901362777,25,0.23871699154621698,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_tl_20250829/size_32/generated/completions/completion_0001_05229.png
ns_elephant_47,texture_biased,32,3,28,0.09898484239146997,25,0.23969109426722265,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_tl_20250829/size_32/generated/completions/completion_0001_05229.png
ns_elephant_47,texture_biased,32,4,55,0.09848387660411181,25,0.23910337018281333,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_tl_20250829/size_32/generated/completions/completion_0001_05229.png
ns_elephant_47,texture_biased,32,5,56,0.09834103457638083,25,0.23782677086953552,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_tl_20250829/size_32/generated/completions/completion_0001_05229.png
ns_elephant_47,texture_biased,64,1,9,0.18475569838340755,25,0.9784838603759181,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_tl_20250829/size_64/generated/completions/completion_0001_04392.png
